Province,Date,Item,Count
吉林省,2020-04-12,cured,96
吉林省,2020-04-11,cured,96
吉林省,2020-04-10,cured,95
吉林省,2020-04-08,cured,93
吉林省,2020-03-29,cured,92
吉林省,2020-03-28,cured,92
吉林省,2020-03-26,cured,92
吉林省,2020-03-25,cured,92
吉林省,2020-03-12,cured,92
吉林省,2020-03-09,cured,91
吉林省,2020-03-06,cured,89
吉林省,2020-03-05,cured,87
吉林省,2020-03-04,cured,84
吉林省,2020-03-02,cured,79
吉林省,2020-03-01,cured,78
吉林省,2020-02-29,cured,75
吉林省,2020-02-28,cured,68
吉林省,2020-02-27,cured,67
吉林省,2020-02-26,cured,65
吉林省,2020-02-25,cured,61
吉林省,2020-02-24,cured,54
吉林省,2020-02-23,cured,53
吉林省,2020-02-22,cured,46
吉林省,2020-02-21,cured,44
吉林省,2020-02-20,cured,40
吉林省,2020-02-19,cured,36
吉林省,2020-02-18,cured,36
吉林省,2020-02-17,cured,33
吉林省,2020-02-16,cured,28
吉林省,2020-02-15,cured,25
吉林省,2020-02-14,cured,25
吉林省,2020-02-13,cured,22
吉林省,2020-02-12,cured,18
吉林省,2020-02-11,cured,13
吉林省,2020-02-10,cured,12
吉林省,2020-02-09,cured,5
吉林省,2020-02-08,cured,4
吉林省,2020-02-07,cured,4
吉林省,2020-02-06,cured,2
吉林省,2020-02-05,cured,1
吉林省,2020-02-04,cured,1
吉林省,2020-02-03,cured,1
吉林省,2020-02-02,cured,7
吉林省,2020-02-01,cured,1
吉林省,2020-01-31,cured,1
吉林省,2020-01-30,cured,0
吉林省,2020-01-29,cured,0
吉林省,2020-01-28,cured,0
吉林省,2020-01-27,cured,0
吉林省,2020-01-25,cured,0
吉林省,2020-01-24,cured,0
吉林省,2020-01-23,cured,0
吉林省,2020-01-22,cured,0
澳门,2020-05-19,cured,45
澳门,2020-05-17,cured,44
澳门,2020-05-13,cured,43
澳门,2020-05-11,cured,42
澳门,2020-05-10,cured,41
澳门,2020-05-07,cured,40
澳门,2020-05-03,cured,39
澳门,2020-05-02,cured,37
澳门,2020-04-30,cured,35
澳门,2020-04-29,cured,33
澳门,2020-04-27,cured,32
澳门,2020-04-26,cured,28
澳门,2020-04-23,cured,27
澳门,2020-04-22,cured,26
澳门,2020-04-21,cured,24
澳门,2020-04-20,cured,22
澳门,2020-04-19,cured,20
澳门,2020-04-18,cured,17
澳门,2020-04-15,cured,15
澳门,2020-04-12,cured,13
澳门,2020-04-08,cured,10
澳门,2020-04-05,cured,10
澳门,2020-04-04,cured,10
澳门,2020-03-31,cured,10
澳门,2020-03-30,cured,10
澳门,2020-03-28,cured,10
澳门,2020-03-27,cured,10
澳门,2020-03-26,cured,10
澳门,2020-03-25,cured,10
澳门,2020-03-24,cured,10
澳门,2020-03-23,cured,10
澳门,2020-03-22,cured,10
澳门,2020-03-19,cured,10
澳门,2020-03-18,cured,10
澳门,2020-03-17,cured,10
澳门,2020-03-16,cured,10
澳门,2020-03-06,cured,10
澳门,2020-03-03,cured,9
澳门,2020-02-27,cured,8
澳门,2020-02-25,cured,7
澳门,2020-02-23,cured,6
澳门,2020-02-20,cured,6
澳门,2020-02-16,cured,5
澳门,2020-02-13,cured,2
澳门,2020-02-12,cured,2
澳门,2020-02-06,cured,1
澳门,2020-02-04,cured,0
澳门,2020-02-02,cured,0
澳门,2020-01-28,cured,0
澳门,2020-01-27,cured,0
澳门,2020-01-26,cured,0
澳门,2020-01-24,cured,0
澳门,2020-01-23,cured,0
澳门,2020-01-22,cured,0
河北省,2020-05-18,cured,322
河北省,2020-05-10,cured,321
河北省,2020-05-05,cured,320
河北省,2020-04-25,cured,318
河北省,2020-04-20,cured,317
河北省,2020-04-17,cured,316
河北省,2020-04-16,cured,315
河北省,2020-04-14,cured,314
河北省,2020-04-09,cured,313
河北省,2020-04-07,cured,312
河北省,2020-04-05,cured,310
河北省,2020-04-03,cured,310
河北省,2020-04-02,cured,310
河北省,2020-04-01,cured,310
河北省,2020-03-30,cured,310
河北省,2020-03-23,cured,310
河北省,2020-03-22,cured,310
河北省,2020-03-13,cured,310
河北省,2020-03-12,cured,308
河北省,2020-03-07,cured,307
河北省,2020-03-06,cured,305
河北省,2020-03-05,cured,303
河北省,2020-03-04,cured,301
河北省,2020-03-03,cured,297
河北省,2020-03-02,cured,296
河北省,2020-03-01,cured,283
河北省,2020-02-29,cured,281
河北省,2020-02-28,cured,274
河北省,2020-02-27,cured,261
河北省,2020-02-26,cured,248
河北省,2020-02-25,cured,241
河北省,2020-02-24,cured,221
河北省,2020-02-23,cured,204
河北省,2020-02-22,cured,184
河北省,2020-02-21,cured,170
河北省,2020-02-20,cured,152
河北省,2020-02-19,cured,136
河北省,2020-02-18,cured,123
河北省,2020-02-17,cured,109
河北省,2020-02-16,cured,101
河北省,2020-02-15,cured,86
河北省,2020-02-14,cured,69
河北省,2020-02-13,cured,54
河北省,2020-02-12,cured,48
河北省,2020-02-11,cured,41
河北省,2020-02-10,cured,35
河北省,2020-02-09,cured,30
河北省,2020-02-08,cured,25
河北省,2020-02-07,cured,16
河北省,2020-02-06,cured,7
河北省,2020-02-05,cured,4
河北省,2020-02-04,cured,3
河北省,2020-02-03,cured,3
河北省,2020-02-02,cured,0
河北省,2020-02-01,cured,0
河北省,2020-01-31,cured,0
河北省,2020-01-30,cured,0
河北省,2020-01-29,cured,0
河北省,2020-01-28,cured,0
河北省,2020-01-27,cured,0
河北省,2020-01-26,cured,0
河北省,2020-01-25,cured,0
河北省,2020-01-24,cured,0
河北省,2020-01-22,cured,0
黑龙江省,2020-05-17,cured,932
黑龙江省,2020-05-16,cured,931
黑龙江省,2020-05-14,cured,930
黑龙江省,2020-05-13,cured,929
黑龙江省,2020-05-12,cured,924
黑龙江省,2020-05-11,cured,904
黑龙江省,2020-05-10,cured,891
黑龙江省,2020-05-09,cured,835
黑龙江省,2020-05-08,cured,815
黑龙江省,2020-05-07,cured,793
黑龙江省,2020-05-06,cured,758
黑龙江省,2020-05-05,cured,665
黑龙江省,2020-05-04,cured,657
黑龙江省,2020-05-03,cured,620
黑龙江省,2020-05-02,cured,604
黑龙江省,2020-05-01,cured,587
黑龙江省,2020-04-29,cured,587
黑龙江省,2020-04-28,cured,586
黑龙江省,2020-04-27,cured,556
黑龙江省,2020-04-26,cured,511
黑龙江省,2020-04-25,cured,508
黑龙江省,2020-04-24,cured,487
黑龙江省,2020-04-23,cured,485
黑龙江省,2020-04-22,cured,477
黑龙江省,2020-04-21,cured,475
黑龙江省,2020-04-20,cured,472
黑龙江省,2020-04-19,cured,472
黑龙江省,2020-04-18,cured,472
黑龙江省,2020-04-17,cured,471
黑龙江省,2020-04-16,cured,471
黑龙江省,2020-04-15,cured,470
黑龙江省,2020-04-14,cured,470
黑龙江省,2020-04-13,cured,470
黑龙江省,2020-04-12,cured,470
黑龙江省,2020-04-11,cured,470
黑龙江省,2020-04-10,cured,470
黑龙江省,2020-04-09,cured,470
黑龙江省,2020-04-08,cured,470
黑龙江省,2020-04-07,cured,469
黑龙江省,2020-04-06,cured,469
黑龙江省,2020-04-05,cured,469
黑龙江省,2020-04-04,cured,469
黑龙江省,2020-04-03,cured,469
黑龙江省,2020-04-02,cured,469
黑龙江省,2020-03-26,cured,469
黑龙江省,2020-03-24,cured,468
黑龙江省,2020-03-23,cured,465
黑龙江省,2020-03-22,cured,466
黑龙江省,2020-03-20,cured,463
黑龙江省,2020-03-19,cured,460
黑龙江省,2020-03-18,cured,459
黑龙江省,2020-03-17,cured,456
黑龙江省,2020-03-16,cured,454
黑龙江省,2020-03-15,cured,453
黑龙江省,2020-03-14,cured,447
黑龙江省,2020-03-13,cured,446
黑龙江省,2020-03-12,cured,440
黑龙江省,2020-03-11,cured,435
黑龙江省,2020-03-10,cured,434
黑龙江省,2020-03-09,cured,421
黑龙江省,2020-03-08,cured,409
黑龙江省,2020-03-07,cured,402
黑龙江省,2020-03-06,cured,380
黑龙江省,2020-03-05,cured,379
黑龙江省,2020-03-04,cured,372
黑龙江省,2020-03-03,cured,358
黑龙江省,2020-03-02,cured,350
黑龙江省,2020-03-01,cured,330
黑龙江省,2020-02-29,cured,299
黑龙江省,2020-02-28,cured,280
黑龙江省,2020-02-27,cured,262
黑龙江省,2020-02-26,cured,245
黑龙江省,2020-02-25,cured,232
黑龙江省,2020-02-24,cured,224
黑龙江省,2020-02-23,cured,215
黑龙江省,2020-02-22,cured,183
黑龙江省,2020-02-21,cured,141
黑龙江省,2020-02-20,cured,123
黑龙江省,2020-02-19,cured,108
黑龙江省,2020-02-18,cured,85
黑龙江省,2020-02-17,cured,80
黑龙江省,2020-02-16,cured,72
黑龙江省,2020-02-15,cured,48
黑龙江省,2020-02-14,cured,37
黑龙江省,2020-02-13,cured,31
黑龙江省,2020-02-12,cured,28
黑龙江省,2020-02-11,cured,27
黑龙江省,2020-02-10,cured,15
黑龙江省,2020-02-09,cured,13
黑龙江省,2020-02-08,cured,12
黑龙江省,2020-02-07,cured,8
黑龙江省,2020-02-06,cured,7
黑龙江省,2020-02-05,cured,4
黑龙江省,2020-02-04,cured,2
黑龙江省,2020-02-03,cured,2
黑龙江省,2020-02-02,cured,4
黑龙江省,2020-02-01,cured,0
黑龙江省,2020-01-31,cured,0
黑龙江省,2020-01-30,cured,0
黑龙江省,2020-01-29,cured,0
黑龙江省,2020-01-28,cured,0
黑龙江省,2020-01-27,cured,0
黑龙江省,2020-01-26,cured,0
黑龙江省,2020-01-25,cured,0
黑龙江省,2020-01-24,cured,0
黑龙江省,2020-01-23,cured,0
黑龙江省,2020-01-22,cured,0
山东省,2020-05-16,cured,780
山东省,2020-05-15,cured,778
山东省,2020-05-11,cured,777
山东省,2020-05-08,cured,776
山东省,2020-05-06,cured,775
山东省,2020-05-04,cured,773
山东省,2020-04-30,cured,772
山东省,2020-04-29,cured,771
山东省,2020-04-27,cured,768
山东省,2020-04-25,cured,767
山东省,2020-04-22,cured,766
山东省,2020-04-18,cured,765
山东省,2020-04-17,cured,761
山东省,2020-04-15,cured,761
山东省,2020-04-14,cured,759
山东省,2020-04-13,cured,758
山东省,2020-04-11,cured,757
山东省,2020-04-09,cured,756
山东省,2020-04-08,cured,755
山东省,2020-04-07,cured,755
山东省,2020-04-06,cured,755
山东省,2020-04-05,cured,755
山东省,2020-04-04,cured,755
山东省,2020-04-03,cured,754
山东省,2020-04-02,cured,753
山东省,2020-03-31,cured,753
山东省,2020-03-30,cured,753
山东省,2020-03-27,cured,752
山东省,2020-03-26,cured,752
山东省,2020-03-25,cured,752
山东省,2020-03-23,cured,751
山东省,2020-03-22,cured,750
山东省,2020-03-21,cured,749
山东省,2020-03-20,cured,748
山东省,2020-03-19,cured,747
山东省,2020-03-17,cured,746
山东省,2020-03-16,cured,743
山东省,2020-03-14,cured,740
山东省,2020-03-13,cured,739
山东省,2020-03-12,cured,733
山东省,2020-03-11,cured,721
山东省,2020-03-10,cured,703
山东省,2020-03-09,cured,647
山东省,2020-03-08,cured,637
山东省,2020-03-07,cured,625
山东省,2020-03-06,cured,602
山东省,2020-03-05,cured,576
山东省,2020-03-04,cured,515
山东省,2020-03-03,cured,497
山东省,2020-03-02,cured,455
山东省,2020-03-01,cured,431
山东省,2020-02-29,cured,414
山东省,2020-02-28,cured,390
山东省,2020-02-27,cured,381
山东省,2020-02-26,cured,357
山东省,2020-02-25,cured,343
山东省,2020-02-24,cured,325
山东省,2020-02-23,cured,311
山东省,2020-02-22,cured,293
山东省,2020-02-21,cured,270
山东省,2020-02-20,cured,238
山东省,2020-02-19,cured,215
山东省,2020-02-18,cured,193
山东省,2020-02-17,cured,175
山东省,2020-02-16,cured,164
山东省,2020-02-15,cured,139
山东省,2020-02-14,cured,111
山东省,2020-02-13,cured,92
山东省,2020-02-12,cured,80
山东省,2020-02-11,cured,66
山东省,2020-02-10,cured,63
山东省,2020-02-09,cured,50
山东省,2020-02-08,cured,38
山东省,2020-02-07,cured,31
山东省,2020-02-06,cured,18
山东省,2020-02-05,cured,11
山东省,2020-02-04,cured,7
山东省,2020-02-03,cured,6
山东省,2020-02-02,cured,4
山东省,2020-02-01,cured,2
山东省,2020-01-31,cured,2
山东省,2020-01-30,cured,1
山东省,2020-01-29,cured,0
山东省,2020-01-28,cured,0
山东省,2020-01-27,cured,0
山东省,2020-01-26,cured,0
山东省,2020-01-25,cured,1
山东省,2020-01-24,cured,0
山东省,2020-01-23,cured,0
山东省,2020-01-22,cured,0
海南省,2020-05-15,cured,162
海南省,2020-03-24,cured,162
海南省,2020-03-16,cured,161
海南省,2020-03-12,cured,160
海南省,2020-03-08,cured,159
海南省,2020-03-05,cured,158
海南省,2020-03-04,cured,155
海南省,2020-03-03,cured,152
海南省,2020-03-01,cured,148
海南省,2020-02-29,cured,136
海南省,2020-02-28,cured,132
海南省,2020-02-27,cured,131
海南省,2020-02-26,cured,127
海南省,2020-02-25,cured,122
海南省,2020-02-24,cured,106
海南省,2020-02-23,cured,106
海南省,2020-02-22,cured,96
海南省,2020-02-21,cured,89
海南省,2020-02-20,cured,84
海南省,2020-02-19,cured,84
海南省,2020-02-18,cured,67
海南省,2020-02-17,cured,52
海南省,2020-02-16,cured,51
海南省,2020-02-15,cured,38
海南省,2020-02-14,cured,30
海南省,2020-02-13,cured,27
海南省,2020-02-12,cured,20
海南省,2020-02-11,cured,19
海南省,2020-02-10,cured,19
海南省,2020-02-09,cured,15
海南省,2020-02-08,cured,11
海南省,2020-02-07,cured,8
海南省,2020-02-06,cured,5
海南省,2020-02-05,cured,5
海南省,2020-02-04,cured,4
海南省,2020-02-03,cured,4
海南省,2020-02-02,cured,1
海南省,2020-02-01,cured,1
海南省,2020-01-31,cured,1
海南省,2020-01-30,cured,1
海南省,2020-01-29,cured,0
海南省,2020-01-28,cured,0
海南省,2020-01-27,cured,0
海南省,2020-01-26,cured,0
海南省,2020-01-25,cured,0
海南省,2020-01-24,cured,0
海南省,2020-01-23,cured,0
海南省,2020-01-22,cured,0
福建省,2020-05-15,cured,355
福建省,2020-05-07,cured,354
福建省,2020-05-01,cured,353
福建省,2020-04-30,cured,353
福建省,2020-04-29,cured,352
福建省,2020-04-25,cured,349
福建省,2020-04-24,cured,346
福建省,2020-04-22,cured,342
福建省,2020-04-21,cured,341
福建省,2020-04-19,cured,339
福建省,2020-04-18,cured,336
福建省,2020-04-17,cured,334
福建省,2020-04-16,cured,333
福建省,2020-04-15,cured,331
福建省,2020-04-14,cured,325
福建省,2020-04-13,cured,325
福建省,2020-04-12,cured,321
福建省,2020-04-11,cured,317
福建省,2020-04-10,cured,311
福建省,2020-04-08,cured,307
福建省,2020-04-07,cured,305
福建省,2020-04-06,cured,305
福建省,2020-04-05,cured,303
福建省,2020-04-04,cured,300
福建省,2020-04-03,cured,300
福建省,2020-04-02,cured,299
福建省,2020-04-01,cured,297
福建省,2020-03-31,cured,295
福建省,2020-03-30,cured,295
福建省,2020-03-29,cured,295
福建省,2020-03-28,cured,295
福建省,2020-03-27,cured,295
福建省,2020-03-26,cured,295
福建省,2020-03-25,cured,295
福建省,2020-03-24,cured,295
福建省,2020-03-23,cured,295
福建省,2020-03-22,cured,295
福建省,2020-03-21,cured,295
福建省,2020-03-20,cured,295
福建省,2020-03-07,cured,291
福建省,2020-03-06,cured,278
福建省,2020-03-05,cured,271
福建省,2020-03-04,cured,261
福建省,2020-03-03,cured,257
福建省,2020-03-02,cured,247
福建省,2020-03-01,cured,247
福建省,2020-02-29,cured,241
福建省,2020-02-28,cured,232
福建省,2020-02-27,cured,225
福建省,2020-02-26,cured,205
福建省,2020-02-25,cured,188
福建省,2020-02-24,cured,174
福建省,2020-02-23,cured,165
福建省,2020-02-22,cured,150
福建省,2020-02-21,cured,134
福建省,2020-02-20,cured,112
福建省,2020-02-19,cured,96
福建省,2020-02-18,cured,91
福建省,2020-02-17,cured,84
福建省,2020-02-16,cured,77
福建省,2020-02-15,cured,66
福建省,2020-02-14,cured,59
福建省,2020-02-13,cured,53
福建省,2020-02-12,cured,46
福建省,2020-02-11,cured,39
福建省,2020-02-10,cured,35
福建省,2020-02-09,cured,24
福建省,2020-02-08,cured,20
福建省,2020-02-07,cured,14
福建省,2020-02-06,cured,11
福建省,2020-02-05,cured,7
福建省,2020-02-04,cured,1
福建省,2020-02-03,cured,0
福建省,2020-02-02,cured,0
福建省,2020-02-01,cured,0
福建省,2020-01-31,cured,0
福建省,2020-01-30,cured,0
福建省,2020-01-29,cured,0
福建省,2020-01-28,cured,0
福建省,2020-01-27,cured,0
福建省,2020-01-26,cured,0
福建省,2020-01-25,cured,0
福建省,2020-01-24,cured,0
福建省,2020-01-23,cured,0
福建省,2020-01-22,cured,0
山西省,2020-05-13,cured,198
山西省,2020-05-10,cured,197
山西省,2020-05-09,cured,196
山西省,2020-05-08,cured,195
山西省,2020-05-07,cured,194
山西省,2020-05-06,cured,193
山西省,2020-05-05,cured,190
山西省,2020-05-04,cured,180
山西省,2020-05-03,cured,176
山西省,2020-05-02,cured,176
山西省,2020-05-01,cured,172
山西省,2020-04-30,cured,164
山西省,2020-04-28,cured,160
山西省,2020-04-27,cured,157
山西省,2020-04-26,cured,154
山西省,2020-04-25,cured,149
山西省,2020-04-23,cured,142
山西省,2020-04-21,cured,140
山西省,2020-04-17,cured,135
山西省,2020-04-16,cured,135
山西省,2020-04-15,cured,135
山西省,2020-04-13,cured,135
山西省,2020-04-11,cured,135
山西省,2020-04-10,cured,134
山西省,2020-04-09,cured,134
山西省,2020-04-08,cured,134
山西省,2020-04-05,cured,133
山西省,2020-04-01,cured,133
山西省,2020-03-29,cured,133
山西省,2020-03-26,cured,133
山西省,2020-03-24,cured,133
山西省,2020-03-13,cured,133
山西省,2020-03-12,cured,132
山西省,2020-03-11,cured,131
山西省,2020-03-10,cured,128
山西省,2020-03-09,cured,127
山西省,2020-03-05,cured,126
山西省,2020-03-04,cured,124
山西省,2020-03-03,cured,119
山西省,2020-03-02,cured,116
山西省,2020-03-01,cured,114
山西省,2020-02-29,cured,113
山西省,2020-02-28,cured,107
山西省,2020-02-27,cured,106
山西省,2020-02-26,cured,98
山西省,2020-02-25,cured,94
山西省,2020-02-24,cured,88
山西省,2020-02-23,cured,81
山西省,2020-02-22,cured,78
山西省,2020-02-21,cured,76
山西省,2020-02-20,cured,68
山西省,2020-02-19,cured,61
山西省,2020-02-18,cured,53
山西省,2020-02-17,cured,50
山西省,2020-02-16,cured,46
山西省,2020-02-15,cured,38
山西省,2020-02-14,cured,36
山西省,2020-02-13,cured,33
山西省,2020-02-12,cured,30
山西省,2020-02-11,cured,26
山西省,2020-02-10,cured,25
山西省,2020-02-09,cured,21
山西省,2020-02-08,cured,15
山西省,2020-02-07,cured,12
山西省,2020-02-06,cured,6
山西省,2020-02-05,cured,4
山西省,2020-02-04,cured,2
山西省,2020-02-03,cured,3
山西省,2020-02-02,cured,1
山西省,2020-02-01,cured,1
山西省,2020-01-31,cured,1
山西省,2020-01-30,cured,1
山西省,2020-01-29,cured,0
山西省,2020-01-28,cured,0
山西省,2020-01-27,cured,0
山西省,2020-01-26,cured,0
山西省,2020-01-25,cured,0
山西省,2020-01-24,cured,0
山西省,2020-01-22,cured,0
江苏省,2020-05-11,cured,653
江苏省,2020-05-08,cured,652
江苏省,2020-05-07,cured,651
江苏省,2020-05-01,cured,650
江苏省,2020-04-30,cured,648
江苏省,2020-04-29,cured,647
江苏省,2020-04-24,cured,646
江苏省,2020-04-22,cured,645
江苏省,2020-04-21,cured,644
江苏省,2020-04-17,cured,643
江苏省,2020-04-15,cured,642
江苏省,2020-04-14,cured,641
江苏省,2020-04-12,cured,638
江苏省,2020-04-11,cured,636
江苏省,2020-04-10,cured,634
江苏省,2020-04-05,cured,633
江苏省,2020-04-03,cured,631
江苏省,2020-04-02,cured,631
江苏省,2020-03-31,cured,631
江苏省,2020-03-30,cured,631
江苏省,2020-03-29,cured,631
江苏省,2020-03-27,cured,631
江苏省,2020-03-26,cured,631
江苏省,2020-03-25,cured,631
江苏省,2020-03-24,cured,631
江苏省,2020-03-23,cured,631
江苏省,2020-03-22,cured,631
江苏省,2020-03-15,cured,631
江苏省,2020-03-13,cured,630
江苏省,2020-03-12,cured,628
江苏省,2020-03-10,cured,622
江苏省,2020-03-09,cured,618
江苏省,2020-03-08,cured,610
江苏省,2020-03-07,cured,601
江苏省,2020-03-06,cured,588
江苏省,2020-03-05,cured,579
江苏省,2020-03-04,cured,565
江苏省,2020-03-03,cured,555
江苏省,2020-03-02,cured,538
江苏省,2020-03-01,cured,529
江苏省,2020-02-29,cured,519
江苏省,2020-02-28,cured,506
江苏省,2020-02-27,cured,494
江苏省,2020-02-26,cured,463
江苏省,2020-02-25,cured,458
江苏省,2020-02-24,cured,427
江苏省,2020-02-23,cured,411
江苏省,2020-02-22,cured,387
江苏省,2020-02-21,cured,352
江苏省,2020-02-20,cured,325
江苏省,2020-02-19,cured,296
江苏省,2020-02-18,cured,263
江苏省,2020-02-17,cured,226
江苏省,2020-02-16,cured,198
江苏省,2020-02-15,cured,160
江苏省,2020-02-14,cured,137
江苏省,2020-02-13,cured,125
江苏省,2020-02-12,cured,94
江苏省,2020-02-11,cured,84
江苏省,2020-02-10,cured,72
江苏省,2020-02-09,cured,51
江苏省,2020-02-08,cured,43
江苏省,2020-02-07,cured,38
江苏省,2020-02-06,cured,26
江苏省,2020-02-05,cured,12
江苏省,2020-02-04,cured,8
江苏省,2020-02-03,cured,7
江苏省,2020-02-02,cured,6
江苏省,2020-02-01,cured,8
江苏省,2020-01-31,cured,2
江苏省,2020-01-30,cured,1
江苏省,2020-01-29,cured,1
江苏省,2020-01-28,cured,1
江苏省,2020-01-27,cured,1
江苏省,2020-01-26,cured,1
江苏省,2020-01-25,cured,1
江苏省,2020-01-24,cured,0
江苏省,2020-01-23,cured,0
云南省,2020-05-10,cured,183
云南省,2020-05-08,cured,182
云南省,2020-04-26,cured,181
云南省,2020-04-25,cured,180
云南省,2020-04-24,cured,180
云南省,2020-04-19,cured,178
云南省,2020-04-17,cured,177
云南省,2020-04-15,cured,176
云南省,2020-04-14,cured,175
云南省,2020-04-11,cured,174
云南省,2020-04-07,cured,173
云南省,2020-04-03,cured,172
云南省,2020-04-02,cured,172
云南省,2020-04-01,cured,172
云南省,2020-03-31,cured,172
云南省,2020-03-27,cured,172
云南省,2020-03-26,cured,172
云南省,2020-03-17,cured,172
云南省,2020-03-16,cured,172
云南省,2020-03-15,cured,172
云南省,2020-03-06,cured,170
云南省,2020-03-03,cured,169
云南省,2020-03-02,cured,168
云南省,2020-03-01,cured,163
云南省,2020-02-29,cured,157
云南省,2020-02-28,cured,156
云南省,2020-02-27,cured,150
云南省,2020-02-26,cured,144
云南省,2020-02-25,cured,125
云南省,2020-02-24,cured,124
云南省,2020-02-23,cured,115
云南省,2020-02-22,cured,107
云南省,2020-02-21,cured,79
云南省,2020-02-20,cured,60
云南省,2020-02-19,cured,57
云南省,2020-02-18,cured,47
云南省,2020-02-17,cured,45
云南省,2020-02-16,cured,42
云南省,2020-02-15,cured,39
云南省,2020-02-14,cured,27
云南省,2020-02-13,cured,26
云南省,2020-02-12,cured,20
云南省,2020-02-11,cured,19
云南省,2020-02-10,cured,18
云南省,2020-02-09,cured,17
云南省,2020-02-08,cured,12
云南省,2020-02-07,cured,7
云南省,2020-02-06,cured,5
云南省,2020-02-05,cured,5
云南省,2020-02-04,cured,5
云南省,2020-02-03,cured,3
云南省,2020-02-02,cured,2
云南省,2020-02-01,cured,1
云南省,2020-01-31,cured,0
云南省,2020-01-30,cured,0
云南省,2020-01-29,cured,0
云南省,2020-01-28,cured,0
云南省,2020-01-27,cured,0
云南省,2020-01-26,cured,0
云南省,2020-01-25,cured,0
云南省,2020-01-24,cured,0
云南省,2020-01-22,cured,0
浙江省,2020-05-05,cured,1267
浙江省,2020-05-02,cured,1265
浙江省,2020-05-01,cured,1264
浙江省,2020-04-30,cured,1263
浙江省,2020-04-29,cured,1262
浙江省,2020-04-28,cured,1261
浙江省,2020-04-27,cured,1258
浙江省,2020-04-26,cured,1257
浙江省,2020-04-24,cured,1256
浙江省,2020-04-23,cured,1254
浙江省,2020-04-22,cured,1252
浙江省,2020-04-21,cured,1251
浙江省,2020-04-20,cured,1249
浙江省,2020-04-19,cured,1247
浙江省,2020-04-17,cured,1246
浙江省,2020-04-15,cured,1243
浙江省,2020-04-14,cured,1242
浙江省,2020-04-13,cured,1239
浙江省,2020-04-12,cured,1238
浙江省,2020-04-11,cured,1236
浙江省,2020-04-09,cured,1235
浙江省,2020-04-08,cured,1232
浙江省,2020-04-07,cured,1230
浙江省,2020-04-06,cured,1230
浙江省,2020-04-05,cured,1230
浙江省,2020-04-04,cured,1229
浙江省,2020-04-03,cured,1228
浙江省,2020-04-02,cured,1228
浙江省,2020-03-31,cured,1226
浙江省,2020-03-30,cured,1225
浙江省,2020-03-29,cured,1225
浙江省,2020-03-28,cured,1225
浙江省,2020-03-27,cured,1222
浙江省,2020-03-26,cured,1222
浙江省,2020-03-25,cured,1221
浙江省,2020-03-24,cured,1221
浙江省,2020-03-23,cured,1221
浙江省,2020-03-22,cured,1219
浙江省,2020-03-21,cured,1219
浙江省,2020-03-20,cured,1219
浙江省,2020-03-19,cured,1217
浙江省,2020-03-17,cured,1216
浙江省,2020-03-16,cured,1213
浙江省,2020-03-15,cured,1211
浙江省,2020-03-14,cured,1211
浙江省,2020-03-12,cured,1197
浙江省,2020-03-11,cured,1193
浙江省,2020-03-10,cured,1178
浙江省,2020-03-09,cured,1171
浙江省,2020-03-08,cured,1157
浙江省,2020-03-07,cured,1149
浙江省,2020-03-06,cured,1141
浙江省,2020-03-05,cured,1118
浙江省,2020-03-04,cured,1095
浙江省,2020-03-03,cured,1074
浙江省,2020-03-02,cured,1050
浙江省,2020-03-01,cured,1027
浙江省,2020-02-29,cured,987
浙江省,2020-02-28,cured,943
浙江省,2020-02-27,cured,881
浙江省,2020-02-26,cured,814
浙江省,2020-02-25,cured,794
浙江省,2020-02-24,cured,765
浙江省,2020-02-23,cured,729
浙江省,2020-02-22,cured,694
浙江省,2020-02-21,cured,647
浙江省,2020-02-20,cured,609
浙江省,2020-02-19,cured,544
浙江省,2020-02-18,cured,514
浙江省,2020-02-17,cured,470
浙江省,2020-02-16,cured,437
浙江省,2020-02-15,cured,409
浙江省,2020-02-14,cured,367
浙江省,2020-02-13,cured,321
浙江省,2020-02-12,cured,279
浙江省,2020-02-11,cured,250
浙江省,2020-02-10,cured,201
浙江省,2020-02-09,cured,173
浙江省,2020-02-08,cured,127
浙江省,2020-02-07,cured,94
浙江省,2020-02-06,cured,81
浙江省,2020-02-05,cured,62
浙江省,2020-02-04,cured,48
浙江省,2020-02-03,cured,36
浙江省,2020-02-02,cured,23
浙江省,2020-02-01,cured,11
浙江省,2020-01-31,cured,9
浙江省,2020-01-30,cured,4
浙江省,2020-01-29,cured,3
浙江省,2020-01-28,cured,1
浙江省,2020-01-27,cured,1
浙江省,2020-01-26,cured,1
浙江省,2020-01-25,cured,1
浙江省,2020-01-24,cured,0
浙江省,2020-01-23,cured,0
浙江省,2020-01-22,cured,0
安徽省,2020-04-24,cured,985
安徽省,2020-04-09,cured,984
安徽省,2020-03-08,cured,981
安徽省,2020-03-06,cured,979
安徽省,2020-03-05,cured,970
安徽省,2020-03-04,cured,945
安徽省,2020-03-03,cured,941
安徽省,2020-03-02,cured,888
安徽省,2020-03-01,cured,870
安徽省,2020-02-29,cured,868
安徽省,2020-02-28,cured,814
安徽省,2020-02-27,cured,764
安徽省,2020-02-26,cured,727
安徽省,2020-02-25,cured,692
安徽省,2020-02-24,cured,648
安徽省,2020-02-23,cured,620
安徽省,2020-02-22,cured,567
安徽省,2020-02-21,cured,500
安徽省,2020-02-20,cured,424
